VideoID,Comment,Sentiment
eVli-tstM5E,Girl gived us best summer with this song,positive
eVli-tstM5E,Record of the year so far great summer tune,positive
eVli-tstM5E,When she sad I cant relate to desperation sounded so good,positive
eVli-tstM5E,the aesthetic of this is so pleasing,positive
eVli-tstM5E,im working latecuz Im a singer so amusing she slayed it,positive
eVli-tstM5E,This definitely has to be the song of the summer IT HAS ME MOVING,positive
eVli-tstM5E,Those close up shots of her face while she is driving the boat are so gorgeous and iconic she looks like a classic Hollywood actress,positive
eVli-tstM5E,This song genuinely gives such strong summer vibes I listened to it throughout my summer break and damn it already feels nostalgic  Dont know whats so special about this but its definitely sabrinas magic,positive
eVli-tstM5E,its giving vintage summer it giving teen beach movie its giving sharpay singing fabulus in hsm its giving top gun beach scene SABRINA SERVED ONCE AGAIN,positive
eVli-tstM5E,Her voice sounds like cotton candy I mean  I already can smell it from her angelic voice,positive
eVli-tstM5E,Im so happy shes finally getting the success she deserved,positive
eVli-tstM5E,The shades in the video all are in brown Its like the whole mv was made in coffee Sabrina is a genius in following the concept of the song Queen is here to serve,positive
eVli-tstM5E,I dont even understand how its possible to be this flawless,positive
eVli-tstM5E,Im obsessed with this song  HELP I cant stop playing it,positive
eVli-tstM5E,I CANT RELATE TO DESPERATION  Preach girl CAUSE I CANT EITHER,positive
eVli-tstM5E,Is it that sweet I guess so sounds so satisfying,positive
eVli-tstM5E,Im glad we have fun pop music again,positive
eVli-tstM5E,the visual the aesthetic music video industry is alive and kicking,positive
eVli-tstM5E,This song is giving vintage summer vibes,positive
eVli-tstM5E,The fact that she waves after being handcuffed and keeps one hand behind her back is so good to me idk why,positive
eVli-tstM5E,Listening to this made me realize we havent really gotten any pop songs this good in a long time,positive
eVli-tstM5E,Honestly the song is pretty good and would listen to the song during summer,positive
eVli-tstM5E,Im 31 and from the era of 2010 pop music and I will say this song is so necessary for pop  we need bubblegum pop to return Something fun flirty and just a vibe lol,positive
eVli-tstM5E,been playing this on repeat for almost 9hours 5 days a weekduring work hours haha so good,positive
eVli-tstM5E,I immediately added this to my Chic Self Care music playlist,positive
eVli-tstM5E,YOUR THE BEST,positive
eVli-tstM5E,Sabrina Carpenter is a doll in the best way She is BARBIE,positive
eVli-tstM5E,I cant explain it but this song sounds like a fresh breeze on a summer day,positive
b1kbLwvqugk,This may be the most meaningful and powerful music video Taylor has ever done I sobbed at the scene with the scale I have never in my life felt so seen Love her being so vulnerable with us 3,positive
eVli-tstM5E,Shes like a perfect queen and let all the boys do everything   Dang she was on the surfboard  And dancing with the boys holding her,positive
b1kbLwvqugk,I never thought Id admit or endorse Taylor Swift but she truly knows how to express what its like being a woman With body image to heartbreak Taylor grabs the listener and explains the story like shes speaking solely to you Her love songs are absolutely enchanting because she knows how quick the love can slip away and how strongly we experience it while in the moment She has to be one of the best song writers Ive heard to date,positive
b1kbLwvqugk,She would rather stare directly at the sun which is one of the hardest things to do than confront her true self by looking in the mirror Beautiful word play and perfect depiction of how most of us would rather do anything else but acknowledge our flaws and wrongdoings,positive
b1kbLwvqugk,Her feelings are all discribing something like life and love,positive
b1kbLwvqugk,this is a beautiful song with a deep message and Taylor shared it perfectly with us,positive
b1kbLwvqugk,When i first heard this song i fell in love with how relatable it is Thank you so much Taylor for putting into words what i cant This perfectly describes me,positive
b1kbLwvqugk,Just heard this song for the first cant believe this is classed her most successful hit nothing in this video makes me want to listen to a second song,positive
b1kbLwvqugk,Amazing,positive
b1kbLwvqugk,the older Taylor gets the more vulnerable and multifaceted her music gets and Im so HERE FOR IT Like a beautiful poetic fine wine,positive
b1kbLwvqugk,Melanie Martinez deserved to win the visual effects award,positive
b1kbLwvqugk,Hooray for cat sanctuaries,positive
b1kbLwvqugk,Taylor Swift saw the clownery of swifties  311 There is no  secret encoded message that means something else Love Taylor,positive
4IHh8d5RhOM,Ed shareen  is the purest artist  no nudes and drugs,positive
vKkoBUPav3s,This song is so unserious and I live for it idc what yall say,positive
suAR1PYFNYA,Dua Lipa got that gyat,positive
vKkoBUPav3s,Nicki is such a lyrical genius  Nicki dun took off HAM ON THIS RIGHT HERE   a u t h e n t I c v i e w s   dun took her career off 2 the next level fr fr no cap,positive
suAR1PYFNYA,This song has timeless hype,positive
22tVWwmTie8,Nobody can stop Eminem,positive
vKkoBUPav3s,Yall gonna admit one day that this was hard,positive
vKkoBUPav3s,Im gonna lie this goes hard,positive
22tVWwmTie8,We all needed this,positive
suAR1PYFNYA,Obsessed,positive
vKkoBUPav3s,This diss track actually grew on me,positive
suAR1PYFNYA,she is a real superstar,positive
22tVWwmTie8,If the world ever needed Slim Shady Its now,positive
vKkoBUPav3s,Here for the 200th time,positive
22tVWwmTie8,Cant believe this is only 2 weeks old and ive watched it 69 million times,positive
22tVWwmTie8,cant stop to liston this song,positive
22tVWwmTie8,Cant stop listening to it Its so 2002 and 2024 at the same time,positive
suAR1PYFNYA,Incredible girl incredible singer Just look how many nomination,positive
vKkoBUPav3s,I love how she said her husband was wrong and still made a diss at the same time Nicki is the goat fr,positive
22tVWwmTie8,If there was ever a time for Eminem to come back now is that time  When we need him the most,positive
vKkoBUPav3s,QUEEEEEEN,positive
22tVWwmTie8,GUESS WHOS BACK,positive
vKkoBUPav3s,Nicki and Kendrick are the queen and king of Hippop,positive
suAR1PYFNYA,the consistency of performance and cutting techniques really sell the music video,positive
vKkoBUPav3s,She ate this up idc,positive
vKkoBUPav3s,Nicki is the best thats why they mad,positive
vKkoBUPav3s,The song slaps even harder now that everyone seems to be beefing,positive
vKkoBUPav3s,Shes the queen,positive
4IHh8d5RhOM,the king of RB,positive
4IHh8d5RhOM,MAGICAL,positive
vKkoBUPav3s,Whos obsessed with this rn,positive
vKkoBUPav3s,Ate that tall beast up,positive
22tVWwmTie8,22 million views in a day The GOAT,positive
vKkoBUPav3s,Not me singing it word for wordThis is SICCCK,positive
vKkoBUPav3s,This song is lowkey catchy I randomly be rapping this,positive
vKkoBUPav3s,This really was hard,positive
suAR1PYFNYA,Arte,positive
vKkoBUPav3s,ATEEEEEEE,positive
vKkoBUPav3s,Nicki still the queen of rap,positive
suAR1PYFNYA,Love this The instrumental is insane the synth reminds me of Streets of Rages main theme Sega 1991 so she keeps bringing the nostalgia for me,positive
4IHh8d5RhOM,Real instruments no auto tune Very authentic Far Better than his previous album,positive
22tVWwmTie8,fans  aint going nowhere We are always by your side,positive
suAR1PYFNYA,29 MIL IM IN,positive
suAR1PYFNYA,Dua Lipa still got it going on for this year 2024 and this song is the jam,positive
suAR1PYFNYA,Dua is actually such a generational star I was questioning the hype at first but then I came to my senses and acknowledged the continuos development of her work I was looking through her Singles discography and found myself being able to sing almost every song,positive
4IHh8d5RhOM,So deep,positive
vKkoBUPav3s,Yall slept on this one fr,positive
22tVWwmTie8,This guy is a LEGEND  Nuf said,positive
suAR1PYFNYA,Eminem Marshal Slim brought me here Songs Dope though,positive
suAR1PYFNYA,ICONIC,positive
suAR1PYFNYA,Divina Dua,positive
suAR1PYFNYA,She ATE and left no CRUMBS,positive
vKkoBUPav3s,I LISTEN TO THIS EVERY DAY,positive
eVli-tstM5E,She atee,positive
vKkoBUPav3s,Ngl this song hits after 3 month later,positive
eVli-tstM5E,OMG THIS SONG AAAAAHHHH SABRINA U SLAYYYYYY,positive
vKkoBUPav3s,She ate i never understood why yall pressed tho,positive
vKkoBUPav3s,queen,positive
suAR1PYFNYA,dua lipa is a proof that music is not lost even in 2024,positive
suAR1PYFNYA,This is my favourite song,positive
suAR1PYFNYA,what a bass line xx,positive
vKkoBUPav3s,Ima be 60 years old listening to this telling my grandkids they dont know nothing about it,positive
eVli-tstM5E,The hue for this whole video would be called VINTAGE COFFEE and Im LIVING for it she rocked this,positive
eVli-tstM5E,The song is a bop obviously  Sabrina is also literally a real life Barbie Obviously  But whomever apparently Dave Meyers directed this video and came up with all these shots also incredible Obviously  This is totally a video of the year type deal,positive
eVli-tstM5E,I can watch and lisen this all time literally,positive
vKkoBUPav3s,Queen of rap,positive
4IHh8d5RhOM,Im a little fan from Vietnam,positive
eVli-tstM5E,Subtle hints of Madonna in this tune genius,positive
vKkoBUPav3s,This is so country its crazy i cant believe she pulled it off,positive
eVli-tstM5E,SHES SO FREAKING BEAUTIFUL WTF,positive
22tVWwmTie8,Man Slim it felt so empty without you,positive
tgPyynCXWNs,I just lost my father on July 7th of 2024 and this song hits hard,positive
vKkoBUPav3s,Ive never laughed so hard in my life,positive
vKkoBUPav3s,Idgaf what YALL say she ate this up YALL are js hating,positive
VZIm_2MgdeA,This song is so fire,positive
vKkoBUPav3s,SCREAMING SHE ABSOLUTELY ATE THIS,positive
vKkoBUPav3s,ITS CRAZY THAT BIG FOOT AUDIO HAS MORE VIEWS THAN HISS AND THEY SAY NICKI NEVER WON BUT THE VIEWS TELL THE HATERS,positive
22tVWwmTie8,But no matter how many fish in the sea Itd be so empty without me The nostalgia the real slim shady is back,positive
vKkoBUPav3s,Welp Megan lost the war,positive
22tVWwmTie8,the appreciation is real the man says whatever he wants and doesnt care for the hate,positive
b1kbLwvqugk,This is so relatable I remember the days when I think the worst of myself and here I am still struggling Taylor Swifts songs really do not disappoint,positive
vKkoBUPav3s,She killed it,positive
22tVWwmTie8,Eminem really got back and killed it this song is stuck in my head,positive
XKWcAsT8Sqc,Puro Juego  still riding with the real Kanye fire,positive
XKWcAsT8Sqc,the only problem with this song is that it isnt long enough,positive
22tVWwmTie8,9 million views in 16 hours is ABSOLUTELY insane,positive
vKkoBUPav3s,I want the second installment so bad,positive
b1kbLwvqugk,One second Im crying at wouldve couldve shouldve the next Im vibing to this song,positive
XKWcAsT8Sqc,People wont appreciate this song until an entire decade has passed It happened with runaway and this song is no different The man makes music for the entire next generation literally,positive
BY_XwvKogC8,She running away from that toxic relationship period Billie keep fighting,positive
tgPyynCXWNs,My dad beat kidney cancer 7 years ago and a brain tumor 3 years ago only to be taken out by undiagnosed liver cancer in less that 6 weeks after diagnosis Love you old boy I see you on the other side some day,positive
tgPyynCXWNs,my husband died from cancer on June 20th and one of the daughters heard this song It fit Dan to a tee We played it at his funer,positive
BY_XwvKogC8,the shots of them fighting the shots running down the hallway running across the grass and then how he catches her and they fight it just gave me chills,positive
4IHh8d5RhOM,I must say that this shit is severely underrated,positive
BY_XwvKogC8,The smiling after fighting that shit gets to me Dammit BILLIE Thats so REAL,positive
b1kbLwvqugk,As someone who has dealt with lots of loneliness and depression in the past this is the most cathartic song I have ever listened to  It describes the feelings of being in so much pain and self loathing every day  I have listened to this song hundreds of times already because its so emotional to me,positive
VZIm_2MgdeA,Wtf did i just watch also why is it kinda catchy,positive
eVli-tstM5E,I am unreasonably upset that this song has been out for so long and I only just listened to the full thing for the first time  I am OBSESSED,positive
22tVWwmTie8,Bruh this shit hit 121M Views in just one fucking month a fucking legend shady is,positive
eVli-tstM5E,the fact that Sabrina Carpenter was forgotten until recently and now has the smash of the year is so crazy,positive
BY_XwvKogC8,Im cryinggggg been a few months out of a long term abusive and toxic relationship and this song and MV gives shape to everything Im feeling The fighting and ups and downs are dangerously intoxicating,positive
VZIm_2MgdeA,The reverse killed me,positive
22tVWwmTie8,that Lyrical Technician An Electrician Yall light work is a FUCKIN CRAZY BAR,positive
tgPyynCXWNs,finest song so far I never thought Combs would release a poor song,positive
vKkoBUPav3s,Lord The way this diss has grown on everyone while the other hasnt been played since the first week is such a GAG,positive
22tVWwmTie8,the fuck is this shit is the most relatable thing we needed to hear,positive
4IHh8d5RhOM,So many MVs Ed Sheerans on fire with all these releases,positive
XKWcAsT8Sqc,While yall thinking he was competing with Drake he is in a league of his own Dropping visuals on a song like a new release still killing the charts teamkayne,positive
suAR1PYFNYA,Bad songs and dua lipa never exist together,positive
VZIm_2MgdeA,Aww Im glad she is finally being able to be herself I never really watched her much but I know she was hurting having to pretend to be someone she wasnt Keep being you girl,positive
eVli-tstM5E,Cant let the gang know I fw this Edit Showed my homies now we on this shit 247,positive
22tVWwmTie8,Dear Slim  It really did feel so empty without you welcome back LEGEND,positive
XKWcAsT8Sqc,Ive been listening to this song since donda has released but still this beat drop gives me goosebumps,positive
tgPyynCXWNs,brought tears to my eyes miss my dad,positive
XKWcAsT8Sqc,With everything going on lately on the world and many famous people involve in crime and other unspeakable acts  the burn false idols goes line goes even harder,positive
BY_XwvKogC8,insane,positive
tgPyynCXWNs,I dont have the best relationship with my dad and this even made me emotional,positive
tgPyynCXWNs,damn i busted into tears and couldnt control it,positive
XKWcAsT8Sqc,The visuals of this video are crazy,positive
eVli-tstM5E,This is sick,positive
VZIm_2MgdeA,This song goes hard I dont care if the video isnt good,positive
22tVWwmTie8,You have no idea how much I missed this style and flow His new shit is good but this is the Eminem I grew up on,positive
b1kbLwvqugk,As someone who struggles with a lot of insecurity and low selfesteem this hits hard  I love it,positive
22tVWwmTie8,FIRE,positive
tgPyynCXWNs,I wish my dad could have made it to old age But he always said if he made it past 50 he lived his life wrong Cancer took him at 46 This song has me in tears at 8 in the morning Luke always puts out the songs that put words to feelings in such a beautiful way,positive
XKWcAsT8Sqc,The destruction of the Tower of Babel This song is full of symbology Watch this space,positive
22tVWwmTie8,Im a bigger prick than cacti be such a slim line,positive
XKWcAsT8Sqc,Fire cant even lie,positive
22tVWwmTie8,Damn Eminem cant find someone his level so Slim Shady has to come back for a duo,positive
BY_XwvKogC8,If you dont win a grammy for album of the year grammys will not be taken seriously anymore,positive
XKWcAsT8Sqc,ive never heard a song like this before in my whole life so insane,positive
22tVWwmTie8,Fuck nothing is better than waking up to see a new music video from Eminem,positive
tgPyynCXWNs,What a lovely tribute I lost my father on my 28th birthday This one hits like a freight train Cancer is a bitch My eyes are watering,positive
22tVWwmTie8,Fuck my own kids theyre brats  Throwing a middle finger at your kids is the most EminemSlim Shady shit you can do knowing how he protects them  Damn it  Shadys back Cant wait for that album to drop This is just the tip of the iceberg,positive
BY_XwvKogC8,Beautiful Clip  My interpretation    The setting is the protagonists Billie life path where the hallway represents the life she wants to follow and the doors leading to the rooms symbolize opportunities to engage in relationships with other people    Corridor Represents the path and life of the protagonist   Doors to rooms Doors symbolize people and rooms represent relationships with those people    The clip begins in a dark and empty corridor that is her life is sad and lonely even though she is in this depressed situation and she walks through this circumstance looking for a specific door someone  011 an open door to a bright room and someone ready for it Billie touched the doorknob but the person on the other side wasnt what she was looking for Without hesitation she closed the door without even looking back Feeling of this is not what I want and am looking for  025 The door in your hallway is already open but even so it opens wider bringing security and the feeling of being on the right path even though its still dark although less dark And keep looking  030 another door with some light another person and without hesitation Billie closes it  033 another door person extremely open but with a room even darker than the corridor someone more problematic As you can see this door was a little more difficult to close than the previous ones but without hesitation it closed  035 returns to a darkness that was seen at the beginning 036 Closed and narrow door barrier end of the path she wants to open the closed door person not willing but this is the door to achieve her goal She recognizes that it is a dangerous stormy windy place but she is willing to take the risk She runs after 053 stairs path is not easy 100 hand on head worry curves going after the person at the door 036 who at minute 103 is leaving the roomlife another person  Billie insists on this person who is running away from her but at the same time hasnt closed the door on her  discussion relationship demand 117 they enter a relationship together but through different doors visions feelings ideas and communication He is in front of her with dominion over her   125 she finds herself in this relationship completely alone and she knows she waits and then she leaves  145 leaves through the same door he entered understands his intentions   Back to darkness but he is still present in her life 153 this time he is standing still waiting for her but with a certain discomfort uncertainty  156 she throws him against the wall arguments pending situations blaming each other  213 he throws her against the wall and she gives in  217 the fight doesnt end well but it gives the feeling that they prefer to ignore direct darkness to a brighter environment  223 she brings him into her life they follow the corridor together accelerating the processes 228 a brief dark moment conflicts alternations   237 a new door Suddenly she lets go of his hand opens the door bright light they both enter  240 Freedom she freed herself from the feeling of darkness she is alone living well getting to know things 300 giving space for sexuality knowing herself  335 the environment starts to lose light she looks back remembers the past he appears behind her she runs away 405 they fall into the relationship again conflicts darkness he attacks her arrests her  424 she falls to the bottom of the well she traps him he traps her Toxic dependent relationship even causing serious problems  449 they end smiling ignoring the problems and a brief 23 seconds of darkness and silence  Message   It is common to find people trapped in difficult and toxic relationships in which both parties seem unable to let go Even when they try to move on they end up returning to each other in a vicious and harmful cycle for both parties The problem seems to lie in the dynamics of dependence and the pattern of toxic behavior that permeates the relationship In these cases responsibility cannot be attributed to just one of the partners as both partners contribute to the perpetuation of this destructive cycle It is essential that both parties recognize the toxicity of the relationship and seek help to break this harmful pattern Your freedom and emotional health will be at stake if you dont take steps to free yourself from this harmful cycle,positive
XKWcAsT8Sqc,Dante passes through the gate of Hell which bears an inscription ending with the famous phrase Lasciate ogne speranza voi chintrate most frequently translated as Abandon all hope ye who enter here   Literally Ye entering the hell  What a masterpiece,positive
tgPyynCXWNs,Never in a million years where I thought Ill lose my dad so soon its been about a month now  this song is dedicated to him   SD,positive
XKWcAsT8Sqc,When he says this that shit that make the devil pray fk yes,positive
22tVWwmTie8,Just woke up in 2002  Holy fuck that was needed,positive
b1kbLwvqugk,I CANNOT WAIT FOR THIS you do no wrong 3,positive
b1kbLwvqugk,am I the only one who relates to this song so bad,positive
22tVWwmTie8,I cant understand how people can say the gimmicks dont work anymore If you werent there and you dont like it just say that but the gimmick still works for those of us who loved it to begin with Itll NEVER get old its literally like a time machine listening to him do this shit,positive
tgPyynCXWNs,Lost my dad almost 20 years ago The lyrics described him to a T He was my Superman Miss him everyday,positive
XKWcAsT8Sqc,first time listening to kanye thought it was gone be garbage ts is gassssss wtf,positive
tgPyynCXWNs,I lost my dad to cancer in 2020 theres 2 songs that make me tear up  Even though Im leaving  this one Man life has some beautiful moments and heart breaking moments,positive
XKWcAsT8Sqc,DAMNNNNNNNN holy crap bro this song is just amazing Recently Ive felt kinda like music in general is getting repetitive or stereotypical as to appease the system but holy shit this song just hits soooo hard,positive
tgPyynCXWNs,I lost my dad in February he suffered a long time and passed at the young age of 64 These lyrics hit home and he sure did have a heart of a lion beating in his chest  I will miss him FOREVER thanks luke,positive
suAR1PYFNYA,I was having a bad day until I heard this today,positive
tgPyynCXWNs,My daughter said this song reminded her of me and I couldnt be more honored that she thinks of me this way I dont deserve it but Im honored anyone ever thought of me this highly,positive
tgPyynCXWNs,I lost my gpa 11724 and this is so him I miss you old man,positive
b1kbLwvqugk,I wake up screaming from dreaming one day Ill watch as youre leaving This line of the albums Midnights  tracks hurts so bad Taylor is known for her songwriting visuals and directing Most importantly her Cats love  you Taylor,positive
b1kbLwvqugk,Ill stare directly at the sun but never in the mirror That hit hard,positive
eVli-tstM5E,THE VIBES OF THIS ARE EVERYTHING i was not expecting her to get arrested at the end,positive
tgPyynCXWNs,This gem made my allergies start acting up Damn you Luke Combs,positive
tgPyynCXWNs,I sent this to my Dad the cowboy wearing tough guy whom Ive looked up to my entire life it made him emotional  same as it did for me I am not prepared to watch my parents getting old I need more time My entire life even the thought of losing my parents especially my Dad brought me to tears Im living my lifelong fear This song really says it best,positive
suAR1PYFNYA,i cant believe dua improved her dancing and stage presence tremendously after one viral comment it shows that hard work pays off the song is a bop the girls that get it get it,positive
b1kbLwvqugk,I relate to this song in a way where we all go through that phase in our life when we realise hey maybe Im the problem and it forces us to take a look in the mirror To look in towards ourselves instead of outwards for the reason our relationshipsfriendships fail It hurts but it makes us grow,positive
4IHh8d5RhOM,If this man doesnt win all the awards for this album then we have failed him and we have failed as a human race,positive
BY_XwvKogC8,obsessed literally obsessed,positive
b1kbLwvqugk,It makes me so mad that the internet made her delete the scale scene It was a meaningful scene that showed how even though lots of people say shes skinny the media bullied her into thinking she wasnt thin enough Love you Taylor,positive
BY_XwvKogC8,256 I screamed so hard She is absolutely ICONIC,positive
4IHh8d5RhOM,Listening this after todays nightmare This song is a masterpiece  WTF Im crying,positive
tgPyynCXWNs,No one warns you how heartbreaking it is to watch your parents grow old I needed this song thank you Luke,positive
tgPyynCXWNs,My daddy lost his battle with cancer in 2013 This song brings me to tears He was my hero Thank you for this song,positive
XKWcAsT8Sqc,The ammount of chills the drop gives me is insane,positive
b1kbLwvqugk,In love with how she symbolizes self hate feeling of not being accepted overthinking past and unhealthy mental being in general so correctly,positive
tgPyynCXWNs,Lost my Dad over 5 years ago this song brought ALL the tears Luke you are the GOAT,positive
b1kbLwvqugk,The ending when her insecurities sat together in acceptance brought me tears HOW did the media turn this so badly We can do better as people Seriously,positive
22tVWwmTie8,How this is not best eminem he is back in his roots,positive
BY_XwvKogC8,This tiny woman has such incredible talentits insane,positive
suAR1PYFNYA,Duas dance and disco tunes are a refreshing change to poor rap and reggaeton,positive
b1kbLwvqugk,I have this thing where I get older but just never wiser dude the first line hits HARD gives me goosebumps,positive
BY_XwvKogC8,This song show just how much people can have a love hate relationship when youre not together you want them so much and so bad but when youre with the person its nothing but hate and arguing especially when youre away from the person and you pick up their habits to just feel like youre with them like how Billie closed the doors but once she saw him she didnt care about the doors she cared about him and you got to see how he closed the door All she wanted from them was to be with then but they see how they hate each other but not the way hate is the love hate people have the kind of love hate where you cant stand to be away from them and hold them but when you do you feel trapped how like when Billie ran in the field everything about this video is amazing and Billie just made it perfect,positive
XKWcAsT8Sqc,The Bible talks about we fight a spiritual battle Kanye tapping into that with music This is a whole other level of sound waves and lyrics Dude playing chess while the industry plays connect 4,positive
suAR1PYFNYA,At the end of the video I was crying  You dont know how great you areomg,positive
tgPyynCXWNs,Lost my mom when I was one Lost my dad when I was 15 Thank you for this song Luke Ill have it on replay for sure,positive
suAR1PYFNYA,If you dont win the Grammy theres something wrong with this award,positive
22tVWwmTie8,Using the ah ah ah from Just Lose It when theyre fighting in the car had me cracking up,positive
XKWcAsT8Sqc,MASSIVE W HOLY SHIT,positive
BY_XwvKogC8,the fighting part was actually scary lool,positive
b1kbLwvqugk,We all can literally listen to Taylor when were sad happy angry depressed excited or nostalgicHer songs put me into other dimensionsI swear I can live alone with her music Taylor is just beyond wordsI am ENCHANTED,positive
tgPyynCXWNs,Great song I lost my dad in 1998 and couldnt say goodbye That night he would wake up and turn on the light disturbing me and my mom in our very cramped room He would go to the bathroom go back to bed and back up again with the lights on I didnt talk to him or ask him anything I just mumbled and complained that I couldnt sleep Little did I know that maybe that was his way of saying goodbye When he finally fell asleep it was around 800 am I went to this workplace to collect his salary that was overdue When I came back I saw my tearyeyed mom outside and then I knew It was a time of zero cellphones in poor Cuba They couldnt call me I went inside the house nudged him held him up and carried him outside in my arms We stopped a car and rushed to the nearest clinic Too late His heart had stopped sometime during the morning I couldnt say goodbye I couldnt tell him I was sorry One of the things Ill always regret,positive
tgPyynCXWNs,Lost my dad right after this past Christmas  The pain and suffering I feel is still as raw as it was then  THis song his extremely close to home  RIP Dad I love you and miss you,positive
XKWcAsT8Sqc,Top 5 on the album for me the beat is fire then that drop in the middle is just incredible,positive
22tVWwmTie8,Bro 35 million in a couple days is crazy Eminem is the GOAT,positive
tgPyynCXWNs,My dad passed two Years ago This song today made me cry for the first time again thinking about him and playing ball with me when I was little,positive
XKWcAsT8Sqc,127 that fucking beat drop,positive
tgPyynCXWNs,My grandad raised me  hes still here but hes not well thankyou for this song,positive
22tVWwmTie8,The GOAT is back AGain Again fuck it he never left,positive
XKWcAsT8Sqc,kanye always hits different after some time when I first heard this song on donda I was not impressed but after 34 months of struggle in life this songs speaks to me,positive
eVli-tstM5E,Im literally OBSESSED with this song,positive
BY_XwvKogC8,The perfect representation of a toxic whiplash lovehate high highs and low lows relationship You know its crazy You know you need to get the hell awaybut a part of you loves the crazy the unpredictability the chaos,positive
vKkoBUPav3s,Coming back to this after Drake  Kendrick  I aint gone lie the disrespect is HEAT,positive
b1kbLwvqugk,I literally fall inlove with the lyrics huhuh Cant explain how beautiful and so relatable the lyrics is for me The insomia selfloathing feeling of getting older but still not wiser and the feeling of being just a burden problem to everyone   Tysm blonde for making us feel that were not alone That were not the only one whos feeling small and ugly in this perfect world,positive
eVli-tstM5E,I dont usually listen to sabrina carpenter but Im literally OBSESSED with this song,positive
XKWcAsT8Sqc,Insane,positive
eVli-tstM5E,no drugs no money no violence real music doesnt need gimmicks just talent this is a certified banger,positive
22tVWwmTie8,No idea how people hate on Em hes has hits on ALL of his albums after 2001 and is 51 years old out rapping people younger and older Dude will always be a legend black or white,positive
4IHh8d5RhOM,Edwhen I listen This albumI do no have no word to express my feeling,positive
eVli-tstM5E,i want her to pop off so bad she needs that pop star recognition,positive
vKkoBUPav3s,Couldnt stop laughing  help me out  the Queen Kong is back,positive
22tVWwmTie8,Its insane how many throwbacks there are in this music video to other eminem classics Its crazy,positive
XKWcAsT8Sqc,The only problem with this song is its too short dope vybes though Mad respect from Nairobi Kenya,positive
4IHh8d5RhOM,Such a sad  Private song to put outvery brave of youWere all humans with feelingsYouve both had a hell of a timeKeep that Spark Alive no matter what,positive
vKkoBUPav3s,SHE SOUNDS INSANE,positive
vKkoBUPav3s,Legends are still listening  Haters are still mad,positive
eVli-tstM5E,i genuinely like this song Im not exactly a sabrina carpenter fan nor do I listen to pop THAT much but this song is literally playing on repeat wtf,positive
22tVWwmTie8,FIRE  And the end is so sugestive,positive
eVli-tstM5E,Wtf this is so insanely catchy Listened at least 10 times today,positive
BY_XwvKogC8,i dont know what is more important to me  how absolutely genius this video is or how absolutely INSANE she looks at the 3 minute mark likeabsolutely jaw dropping,positive
XKWcAsT8Sqc,This man is a pure genius These visuals are insane omg,positive
BY_XwvKogC8,the lyrics the transitions the vibe the fight the chase the hallway everything makes it OUT OF THIS WORLD,positive
22tVWwmTie8,Also the uuuugh huuugh uuugh skit from Just Lose was pure GOLD,positive
BY_XwvKogC8,shouting this into the void This song has been helping me process very old grief When I was kid my neighborhood best friend was one of the few people to smile when they saw me It had been a few years since we were close I was 9 she was 10 and I remember finding her at a party and we both got so excited seeing each other again she smiled so big Ill never forget how it felt She always looked like Chihiro from Spirited away  and I loved Chihiro for that  That was the last time I saw her in real life A few months later her and her new baby nephew were murdered  they died because the killer hurt them then barricaded the door preventing EMS from getting in to save them Open up the door The last time I saw her was in a dream where I asked her if it hurt  she said it really did and then i never spoke to her again   Id never really acknowledged to myself how Spirited Away reflects my grief  until this song forced me to see it  where everything about its influences and lyrical connections force me to confront my loss In a very real sense this song put a closed door in my mind and Ive somehow always known what was behind it  but Ive never let myself try to open it  Wringing my hands in my lap when you tell me its all been a trap and you dont know if youll make it back I said no dont say that,positive
tgPyynCXWNs,This song fits my Daddy to a T except for a few things No beer in his hands and no cowboy boots  He was bulletproof too me,positive
tgPyynCXWNs,i just lost my papa two weeks ago and this song describes him to a tea,positive
XKWcAsT8Sqc,Still killing it  Been here since through the wire,positive
b1kbLwvqugk,As someone who can be very sensitive to fatphobia Im really sad that she took that scene out Taylor has had an eating disorder and body image issues and that negativity is her and many other peoples realities Its her story and Im not at all offended by it I was actually touched by the vulnerability of including that in the video I see fatphobia on a daily basis for no reason other than to joke But this was spreading awareness to another difficult subject I understand it being a sore spot but it was wrong to pressure her to take that out  PS if you somehow see this Taylor or anyone that knows her please tell her that a girl named Penelope and SO MANY MORE stand by and love her Even if she feels we should find another guiding light Im not walking away,positive
22tVWwmTie8,This is soooo daaaamn geniuous that i dont even find words for it You killed it again Marshall The whole album And for your last trick you tickeled the whole world Luv ya dawg,positive
eVli-tstM5E,lets make her more famous than those talentless kardashians,positive
VZIm_2MgdeA,im screaming in lowercase,positive
4IHh8d5RhOM,Every time Im hurt broken Ed pulls up and relives my soulGod bless you Ed,positive
b1kbLwvqugk,Ive had depersonalisation for such a long time and its not a common thing  but to know Taylor wrote this about having this disorder makes me feel 10x less alone,positive
XKWcAsT8Sqc,No Sex No drugs  No violence   Just Art,positive
XKWcAsT8Sqc,This man took creating to a whole new level This shit is crazy,positive
vKkoBUPav3s,She ate yall mad,positive
BY_XwvKogC8,256 I SCREAMED so hard She is just so freaking ICONIC,positive
22tVWwmTie8,Slim shady Eminem and Marshall Mathers crossed each other from multiverse Im crying,positive
eVli-tstM5E,The 50s aesthetic is so sick,positive
